Kategorie;Name;Sprache;Beschreibung;Nutzen;;;Link;;;;;;;;;;;;;;
Sonstiges;wuidi;Deutsch;"Warnung vor Wildwechsel und Hilfe bei der Abwicklung von Unfällen mit Wildtieren; Jäger können Stellen mit viel Wildwechsel eintragen und Autofahrer werden gewahnt und können Wildunfälle abwickeln";-;-;;https://wuidi.com/index.html;;;;;;;;;;;;;;
Sonstiges;BaEm (mobile);Deutsch;Mit BaEm werden klimaangepasste Baumartenempfehlungen für Waldstandorte zur Verfügung gestellt. ;(1) Holz(2) Klimaregulation;Holz#Es werden Klimaangepasste Baumarten empfohlen, welche die Holzversorgung sicher stellen sollen.Klimaregulation#Durch die angepassten Sorten wird das lokale Klima gesichert.;Hessen, Sachen-Anhalt;https://www.nw-fva.de/veroeffentlichen/software;;;;;;;;;;;;;;
Sonstiges;BirdNET;Deutsch;Eine App um Vogelstimmen aufzuzeichnen, zu bestimmen und mehr über die Vögel zu erfahren;(1) Bildung;Bildung#da dem Nutzer Informationen zu Vögeln im Wald geboten werden und sie beim identifizieren lernen als Kontrolle helfen kann.;;https://birdnet.cornell.edu/;;;;;;;;;;;;;;
Planung und Verwaltung;BayWIS- Bayerisches Wald-Informationssystem;Deutsch;"BayWIS stellt umfangreiche Geo- und Sachinformationen für Auskunft, Planung und Analyse bereit; insgesamt über 100 Datenthemen, z.B. die „Forstliche Übersichtskarte“, die „Baumarteneignungskarte“ oder die „Waldfunktionskarte“.Fachanwendungen ermöglichen und gewährleisten das qualitätsgesicherte Erfassen von Geo- und Sachdaten, z.B. für das „Forstliche Gutachten zur Situation der Waldverjüngung“, das „Waldschutzmeldewesen“ oder die „Rettungskette Forst“.Die erfassten Daten werden in einer zentralen Datenhaltung zusammengeführt und können so verwaltungsweit in Arbeitsabläufe integriert werden.";(1) Holz(2) Erholung und Ökotourismus;Holz# Durch die Bereitstellung forstwirtschaftlicher Karten, zB zur Baumeignung, können Holzerträge verbessert werden.Erholung und Ökotourismus# Durch die Rettungskette Forst wird dabei geholfen den Ökotourismus sicherer zu machen.;;https://www.lwf.bayern.de/informationstechnologie/baywis/index.php;;;;;;;;;;;;;;
Sonstiges;Wald Wiki Meldesystem;Deutsch;Stürme, Dürren, Brände und massenhafte Vermehrung von baumschädlichen Insekten: Der Klimawandel bringt große Herausforderungen für den Wald und seine Besitzer mit sich. Unser WALD-WIKI-Meldesystem ermöglicht es Ihnen daher, schnell und einfach Schäden und Störungen im Wald zu melden. Hierdurch tragen Sie zu einer verbesserten Risikovorsorge bei.;(1) Krankheitsregulation(2) Bildung;Krankheitsregulation#Durch das Melden von Krankheiten können diese bekämpft werden.Bildung#Die in der App arbeitet mit der Forschung zusammen.;;https://wald-wiki.de/funktionen/meldesystem/start;;;;;;;;;;;;;;
Sonstiges;Wald Wiki;Deutsch;Wald-wiki.de ist eine Plattform für den Wissensaustausch und die Vernetzung von Waldbesitzern und Forstwirtschaftsinteressierten. Es bietet Informationen zu Themen wie Klimawandel und Forstwirtschaft, Betriebswirtschaft, Recht, Politik und die Beziehung zwischen Wald und Gesellschaft. Die Website enthält auch Foren für Diskussionen und ein Meldesystem für die Erfassung von Waldschäden. Das Ziel ist der Schutz und Erhalt des Waldes sowie der Wissenstransfer zwischen Forschung und Praxis in der Forstwirtschaft.;-;-;;https://wald-wiki.de/;;;;;;;;;;;;;;
Sonstiges;ZE-Insekt;Deutsch;App der Bayrischen Staatsforsten zur Dokumentation von Käferbefall und Weitergabe der entsprechenden Daten, eingebettet in IT Infrastruktur der BaySF. Unklar ob noch verfügbar, und sowieso nicht öffentlich zugänglich.;(1) Krankheitsregulation(2) Holz;;;https://www.forstpraxis.de/borkenkaefer-app-der-baysf-ernsthaft-20693;;;;;;;;;;;;;;
Planung und Verwaltung;Försterfinder;Deutsch;Zuständigen Förster finden im bayerischen Wald;-;-;Bayern;https://www.waldbesitzer-portal.bayern.de/025776/index.php?searchfield=Gemeinde&type=text&search=true;;;;;;;;;;;;;;
Sonstiges;Arbofux;Deutsch;Datenbank zu Identifizierung von Schädlingen, Krankheiten und Lästlinge an Laub und Nadelgehölzen sowie Bodendeckern, für öffentliche Wälder, Privatzgarten, Baumschule;(1) Bildung, Krankheitsregulation(2) Holz, Ästhetic;Bildung#klärt Nutzer über die verschiedenen Arten von Krankheiten und Schädlingen auf.Krankheitsregulation#Hilft bei der Bekämpfung von Schädlingen und Krankheiten.Holz#Durch die richtige Bekämpfung von Schädlingen und Krankheiten kann die Holzproduktion verbessert werden.Ästhetik#Die Datenbank kann auch zur Bekämpfung von Schädlingen und Krankheiten in privaten oder öffentlichen Gärten genutzt werden, welche die Ästhetic verbessern.;;https://www.arbofux.de/index.html;;;;;;;;;;;;;;
Planung und Verwaltung;FwFLur;Deutsch;Fachdatenbank zur Verwaltung von Flurstücksdaten und deren Parzellen;(1) -(2) Ortsbewusstsein;Ortsbewusstsein#Kann bei der Lokalisierung bestimmter Flurstücke helfen.;;https://forstware.de/flur-db.html;;;;;;;;;;;;;;
Planung und Verwaltung;inv-db;Deutsch;Fachdatenbank zur Speicherung, Bearbeitung und Auswertung von InventurdatenSie wurde auf der Basis der forstware datenbanken entwickelt. Einsatzschwerpunkte der inv-db sind Folge- und Großrauminventuren sowie die rationelle Vorbereitung der Forsteinrichtung;(1) Holz;Holz#da bei der Inventur von Forstbetrieben geholfen werden kann;;https://forstware.de/inv-db.html;;;;;;;;;;;;;;
Planung und Verwaltung;fe-db;Deutsch;Fachdatenbank auf Grundlage der forstware datenbanken zur Erstellung von Revierbüchern, Betriebsblättern und Auswertungen zum Betriebswerk der Forsteinrichtung;(1) Holz;Holz#da bei der Inventur von Forstbetrieben geholfen werden kann;;https://forstware.de/fe-db.html;;;;;;;;;;;;;;
Planung und Verwaltung;pia;Deutsch;Pia bietet die komplette Funktionalität von der Kartenerstellung bis zur Kartenausgabe;;;;https://forstware.de/pia.html;;;;;;;;;;;;;;
Sonstiges;Diagnose Online (Waldschutz Schweiz);Deutsch;Das Diagnose-Programm von Waldschutz Schweiz hilft Ihnen bei der Bestimmung von Wald- und Baumschäden.;(1) Krankheitsregulation;Krankheitsregulation#Durch die Diagnose von Schäden können Krankheiten effektiv bekämpft werden.;Schweiz;https://waldschutz.wsl.ch/de/diagnose-und-beratung/diagnose-online.html;;;;;;;;;;;;;;
Sonstiges;SDIS;Deutsch;Diagnosesystem für schäden an Waldbäumen;(1) Krankheitsregulation;Krankheitsregulation#Durch die Diagnose von Schäden können Krankheiten effektiv bekämpft werden.;;https://bfw.ac.at/ws/sd.web;;;;;;;;;;;;;;
Sonstiges;IQ Firewatch;Deutsch;System zur automatischen Erkennung von Waldbränden;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;;https://www.digitalmagazin.de/marken/afz-derwald/hauptheft/2023-7/aktuell-bund-lander/006_waldbrandfrueherkennung-in-echtzeit;;;;;;;;;;;;;;
Planung und Verwaltung;Thünen WaldAtlas;Deutsch;Datensätze, Karten, Atlanten und Dokumnente des Thüneninstituts zum zustand des Waldes inkl. Karten zum Holzvorrat und Kohlenstoffspeicherung;;;;https://atlas.thuenen.de/atlanten/waldatlas;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;iNaturalist;Deutsch;iNaturalist ist eine Online-Plattform oder App, die eine Community zur gemeinsamen Nutzung von Biodiversitätsinformationen fördert. Mit seinem nutzergenerierten Artidentifikationssystem und Aufzeichnungstool ermöglicht es den Benutzern, zu den gemeinsamen Daten beizutragen und daraus zu lernen. Im Wesentlichen ermöglicht die Plattform den Zugang zu Biodiversitäts Informationen und verwandelt individuelle Beobachtungen in eine globale Biodiversitätskarte.;(1) Bildung;Bildung#da dem Nutzer Informationen zu Pflanzen im Wald geboten werden und sie beim identifizieren lernen als Kontrolle helfen kann. Weiterhin werden die gesammelten Daten Forschern zur Verfügung gestellt.;;https://inaturalist.org/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Intend Waldinfoplan (WIP);Deutsch;GIS System, online und offline, zur Planung von Maßnahmen und Einschlägen, Pflege- und Saatmaßnahmen, Koordinaten erfassen zB von Poltern, Holzmengen, etc. ;(1) Holz;Holz#da bei der Planung von Maßnahmen und der Erfassung von Daten, wie z.B. Poltern und Holzmengen, geholfen wird.;;https://www.intend.de/produkte/waldinfoplan.html;;;;;;;;;;;;;;
Holzvermarktung;Intend Warenwirtschaft;Deutsch;Modul von Waldinfoplan;(1) Holz;Holz#da bei der Planung von Maßnahmen und der Erfassung von Daten, wie z.B. Poltern und Holzmengen, geholfen wird.;;https://www.intend.de/produkte/warenwirtschaft.html;Intend DIWIMA Jagdmodul;Deutsch;Bei der Jagd läuft alles über Zettelwirtschaft. Man muss angeben, wer wo was geschossen hat. DIWIMA erstellt eine phyische Marke mit App. Wenn man ein Tier geschossen hat macht man eine Marke dran und einen Eintrag in der App. So sind alle notwendigen Daten digital verfügbar. ;(1) Nahrung;Nahrung#Vereinfacht die Bürokratischen Hürden bei der Jagd;;https://www.intend.de/produkte/diwima-jagdmodul.html;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Intend Webline;Deutsch;browserbasiertes GIS System, Austausch mit Webline für Mobil und Windows;(1) Holz;Holz# da bei Organisation der Wertschöpfung im Forst geholfen wird.;;https://www.intend.de/produkte/webline.html;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;DFWR Klimarechner;Deutsch;Klimaschutzleistungen auf der Basis vorhandener Forsteinrichtungsdaten abschätzen: Das vom DFWR entwickelte kostenlose Berechnungstool hilft Forstbetrieben, die Speicherleistung ihres Waldes, der Holznutzung und der daraus resultierenden stofflichen und energetischen Substitutionseffekte abzuschätzen.;(1) Klimaregulation;Klimaregulation#Das Tool berechnet die CO2-Speicherung von Forsteinrichtungen;;https://www.dfwr.de/download/dfwr-klimarechner-zur-klimaschutzleistung-von-forstbetrieben/;;;;;;;;;;;;;;
Sonstiges;Forest Watcher;Deutsch;Die Forest Watcher Mobile App bringt die dynamischen Online-Waldüberwachungs- und Warnsysteme von Global Forest Watch offline und ins Feld. Überwachen Sie Gebiete von Interesse, sehen Sie sich Entwaldungs- und Brandwarnungen an, navigieren Sie zu einem bestimmten Punkt und sammeln Sie Informationen unabhängig von der Konnektivität.;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;;https://forestwatcher.globalforestwatch.org/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);ForstMonitor;Deutsch;Abruf von Walddaten auf Basis von Fernerkundungsdaten;-;-;;https://forst-monitor.de/;;;;;;;;;;;;;;
Sonstiges;iWald;Deutsch;Vergleich waldbaulicher Behandlungskonzepte durch Simulation von Wachstumsprozessen;(1) Bildung;Bildung#die App hilft kleinstprivatwaldbesitzern dabei Handlungsalternativen zu finden und analysiert Daten um verschiedene Verfahren vergleichen zu können;;https://kwf2020.kwf-online.de/portfolio/iwald/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Komoot;Deutsch;Komoot ist eine Routenplanungs- und Navigations-App. Es ermöglicht Ihnen, Routen auf Ihrem Handy oder Computer zu planen und generiert Routen basierend auf Fahrttyp, Oberfläche und Fahrerfähigkeit. Es ist ein Routenplaner, eine Navigations-App, ein Tourenverzeichnis und ein soziales Netzwerk für Outdoor-Aktivitäten.;(1) Erholung und Ökotourismus;Erholung und Ökotourismus#da dem Nutzer dabei geholfen wird den Wald Freizeitaktivitäten, wie zum Beispiel Wanderungen oder Radtouren  zu Nutzen;;https://www.komoot.de/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Outdooractive;Deutsch;Outdooractive ist eine App für Outdoor-Aktivitäten. Es bietet Tourenbeschreibungen, Hütteninformationen, Berichte über aktuelle Tourenbedingungen sowie Wetter- und Lawineninformationen. Mit dem Tourenplaner können Sie ganz individuell Ihr Tourenziel erreichen.;(1) Erholung und Ökotourismus;Erholung und Ökotourismus#da dem Nutzer dabei geholfen wird den Wald Freizeitaktivitäten, wie zum Beispiel Wanderungen oder Radtouren  zu Nutzen;;https://www.outdooractive.com/de/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Alpenvereinaktiv;Deutsch;Alpenvereinaktiv ist das Tourenportal der Alpenvereine DAV, ÖAV und AVS. Es bietet Tourenbeschreibungen für Wanderungen, Berg-, Kletter- oder Skitouren sowie Informationen zu Hütten, Wetter und Lawinenlage. Mit dem Tourenplaner können Sie individuell eigene Touren planen.;(1) Erholung und Ökotourismus;Erholung und Ökotourismus#da dem Nutzer dabei geholfen wird den Wald Freizeitaktivitäten, wie zum Beispiel Wanderungen oder Radtouren  zu Nutzen;Alpen;https://apps.apple.com/de/app/alpenvereinaktiv/id1437137846;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);AllTrails;Deutsch;AllTrails ist eine Fitness- und Reise-App für Outdoor-Aktivitäten wie Wandern, Mountainbiken, Klettern und Schneesportarten. Die App ermöglicht den Zugriff auf eine Datenbank von Wanderkarten, die auch von Nutzern erstellte Bewertungen und Bilder enthält.;(1) Erholung und Ökotourismus;Erholung und Ökotourismus#da dem Nutzer dabei geholfen wird den Wald Freizeitaktivitäten, wie zum Beispiel Wanderungen oder Radtouren  zu Nutzen;;https://www.alltrails.com/de/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Bergfex;Deutsch;Mit über 100.000 Routen bietet sie detaillierte topografische Karten, einen Routenplaner, präzises GPS-Navigation und Tracking. Nutzer können persönliche Touren erstellen, Aktivitäten aufzeichnen, Fitnessdaten überwachen und von erweiterten Funktionen wie Geländewarnungen und Offline-Karten profitieren. Ein kostenpflichtiges PRO-Abonnement bietet zusätzliche Features wie detailliertere Karten, Geländeanzeigen, offizielle Wanderkarten und mehr, während die App ohne Werbung und mit verschiedenen Synchronisierungsoptionen kommt.;(1) Erholung und Ökotourismus;Erholung und Ökotourismus#da dem Nutzer dabei geholfen wird den Wald Freizeitaktivitäten, wie zum Beispiel Wanderungen oder Radtouren  zu Nutzen;;https://www.bergfex.de;;;;;;;;;;;;;;
Sonstiges;iForest;Deutsch;Eine App zur Bestimmung von Pflanzen im Wald. Die App beinhaltet über 2000 Bilder, Steckbriefe zu jeder Pflanze und ein Baumhoroskop;(1) Bildung, Spiritueller und Religiöser Nutzen;Bildung#da dem Nutzer Informationen zu Pflanzen im Wald geboten werden und sie beim identifizieren lernen als Kontrolle helfen kann.Spiritueller und Religiöser Nutzen#aufgrund des Baumhoroskops;;https://apps.apple.com/de/app/iforest-b%C3%A4ume-und-str%C3%A4ucher/id371638804;;;;;;;;;;;;;;
Sonstiges;iPflanzen;Deutsch;Bestimmen Sie treffsicher Pflanzen aus Garten, Park, Wald und Heim mit der Gratisanwendung iPflanzen. Rund 1500 Pflanzen stehen für die Bestimmung zur Verfügung. Die mögliche Auswahl wird mit Bild, deutschem und dem wissenschaftlichen Namen angezeigt.;(1) Bildung;Bildung#da dem Nutzer Informationen zu Pflanzen im Wald geboten werden und sie beim identifizieren lernen als Kontrolle helfen kann.;;https://www.igarten.ch/ipflanzen/;;;;;;;;;;;;;;
Sonstiges;Baum-App;Deutsch;Unsere Baumbestimmung Apps sollen helfen einen Baum schnell und sicher, bestimmen zu können. Kriterien der Baumbestimmung sind z.B. Blätter, Knospen, Früchte oder auch Baumpilze;(1) Bildung;Bildung#da dem Nutzer Informationen zu Pflanzen im Wald geboten werden und sie beim identifizieren lernen als Kontrolle helfen kann.;;https://www.baumapp.de/;;;;;;;;;;;;;;
Planung und Verwaltung;FF.ai Decision Support System;Deutsch;Das FutureForest Decision-Support-System (FF.ai DSS) soll den Nutzenden mithilfe von KI auf ihren lokalen Waldbestand angepasste, nachvollziehbare Handlungsempfehlung für einen klimaangepassten Waldumbau bereitstellen.;(1) Holz;Holz# Mithilfe von KI soll kleineren Betrieben bei der Entscheidungsfindung im Forst geholfen werden;;https://future-forest.eu/innovationen/decision-support/;;;;;;;;;;;;;;
Planung und Verwaltung;EDE4.0;Deutsch;EDE4.0 hilft Förstern mithilfe von KI die richtigen Entscheidungen zu treffen.;(1) Holz;Holz# Weil durch das Vorhersagen von z.B. Dürren die Ausfälle bei der Holzproduktion reduziert werden sollen;;https://ede4.0.edi.gmbh/de/;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Pina Earth;Deutsch;Pina Earth prüft den Wald mit digitalen mitteln und vergibt entsprechende CO2 Zertifikate;(1) Klimaregulation;Klimaregulation#Weil der Dienst CO2-Zertifikate ausstellt und dadurch das Weltklima positiv beeinflussen möchte.;;https://www.pina.earth/konzept;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Vision Impulse;Englisch;With a team of experts in artificial intelligence and geospatial data analytics, we empower your business with the latest AI technologies and geospatial insights. We offer first-class AI expertise and global in-depth geospatial expert insights. We analyze millions of data points from satellites, airplanes, drones, mobile and sensor devices. We empower your business by integrating our geospatial solutions and AI technologies in your processes.;(1) Krankheitsregulation, Holz;Krankheitsregulation#Durch die Analyse können Probleme im Wald schneller erkannt und bekämpft werden.Holz#Durch das Vermessen der Bäume kann bei der Holzproduktion geholfen werden;;https://www.vision-impulse.com/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);EFFIS - Current Situation Viewer;Englisch;The most up to date information on the current fire season in Europe and in the Mediterranean area. This includes today meteorological fire danger maps and forecast up to 6 days, daily updated maps of hot spots and fire perimeters.;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;Europa;https://effis.jrc.ec.europa.eu/apps/effis_current_situation/;;;;;;;;;;;;;;
Planung und Verwaltung;EFFIS - Current Statistics Portal;Englisch;The portal provides information on the evolution of the current fire season;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;Europa;https://effis.jrc.ec.europa.eu/apps/effis.statistics;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);EFFIS - Firenews;Englisch;Fire news is an application that collects, geo-locates and stores in a database fire news published in the internet in all the EU and other languages, allowing the user to filter the news on the basis of geographical scope, keywords, etc.;-;-;Europa;https://effis.jrc.ec.europa.eu/apps/firenews.viewer;;;;;;;;;;;;;;
Planung und Verwaltung;EFFIS - Long-term fire weather forecast;Englisch;Monthly and seasonal forecast of temperature and rainfall anomalies that are expected to prevail over European and Mediterranean areas.;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;Europa;https://effis.jrc.ec.europa.eu/apps/effis.longterm.forecasts;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);EFFIS - Wildfire Risk Viewer;Englisch;Wildfire Risk index for the pan-European Scale. This includes two main groups of components by considering the fire danger (or hazard) and the vulnerability on three categories: people, ecological, and economic values exposed in vulnerable areas.;Alle;Alle#Durch den Schutz des Waldes vor Bränden werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;Europa;https://effis.jrc.ec.europa.eu/apps/fire.risk.viewer;;;;;;;;;;;;;;
Planung und Verwaltung;EFFIS - Data Request Form;Englisch;Request for data that are not directly available via the EFFIS web services.;-;-;Europa;https://effis.jrc.ec.europa.eu/apps/data.request.form;;;;;;;;;;;;;;
Planung und Verwaltung;EFFIS - Data and Services;Englisch;Country totals (burnt areas & number of fires) per year, as published in the Forest Fires in Europe, North Africa and Middle East reports.;-;-;Europa;https://effis.jrc.ec.europa.eu/applications/data-and-services;;;;;;;;;;;;;;
Sonstiges;Niederwald-App;Deutsch;Ein Besuch im Niederwald ist eine wahre Entdeckungsreise und so sollte auch die App den Besuchern ein Erlebnis werden. Durch den Niederwald laufen Besucher hindurch, entdecken Wald und Wiesen, Denkmäler und nicht zuletzt den Rhein. Diese Erkundungstour wird in die App synchronisiert. In der App gibt es viele Texte, Bilder, Hörbeispiele, in denen wiederum auf andere Medien hingewiesen wird.;(1) Bildung, Erholung und Freizeit, Ortsbewusstsein;Bildung#Bringt dem Nutzer das Konzept des Niederwalds näherErholung und Freizeit#Stellt ein Erlebnis für den Besucher des Waldes dar.Ortsbewusstsein#Hilft dabei den Niederwald mit samt seiner Wälder, WIesen und Denkmäler zu erkunden.;Rüdesheim;https://apps.apple.com/us/app/niederwald/id1130945349;;;;;;;;;;;;;;
Sonstiges;NatureSpots;Deutsch;In der NatureSpots App kannst du deine Entdeckungen in der Natur mit einer wachsenden Community gemeinsam erleben. Wir helfen bei der Artbestimmung und teilen deine Liebe zur Natur. Lade deine Fotos von Tieren, Pflanzen, Pilzen oder Lebensräumen in der App auf die Karte und trage zu einem offenen Atlas der Biodiversität bei.;(1) Bildung, Genetische Ressourcen;;;https://www.naturespots.net/de/;;;;;;;;;;;;;;
Sonstiges;Wald-Klima-App;Deutsch;Eine App begleitet den Wald-Klima-Lehrpfad. Sie soll zur allgemeinen Information und Besucherlenkung dienen. Zudem enthält sie eine Rallye, die thematisch an den Wald-Klima-Lehrpfad angelehnt ist.;(1) Bildung, Erholung und Freizeit, Ortsbewusstsein;Bildung#Die App begleitet den Lehrpfad mit Informationen Erholung und Freizeit#Ergänzt die Freizeiterfahrung auf dem Wald-Klima-LehrpfadOrtsbewusstsein#;Münsterland;http://www.fit-fuer-den-klimawandel.de/waldpaedagogik/wald-klima-app/;;;;;;;;;;;;;;
Sonstiges;Bildungsserver Wald;Deutsch;Diese Plattform dient der Sammlung kostenloser Bildungs- und Informationsmaterialien zum Wald für verschiedene Anwendungsgebiete.;(1) Bildung;Bildung#Stellt Lernmaterial zum Thema Wald zur verfügung;;https://www.bildungsserver-wald.de/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Restor.eco;Deutsch;Ein globales Netzwerk von Akteuren arbeitet zusammen, um wichtige naturbasierte Lösungen voranzutreiben. Restor ermöglicht den Austausch von Daten, lokalem Wissen und Finanzmitteln zwischen diesen Akteuren.;Alle;Alle#Da durch das Aufforsten und Renaturieren alle Ökosystemleistungen gefördert werden.;;https://restor.eco/de/?lat=26&lng=14.23&zoom=3;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Geoslam;Englisch;"Handheld 3d LaserScanning: Forestry scanning for carbon sequestration measurement; Orchard scanning for improving agricultural practices; Powerline scanning for identifying clashing tree canopies; Roadway scanning to identify tree clearance bottlenecks";(1) Klimaregulation(2) Holz;Klimaregulation# Durch das Scannen des Forsts kann die Kohlenstoffbindung gemessen werdenHolz# Durch das Scannen des Forsts können eventuell forstwirtschaftliche Praktiken verbessert werden.;;https://geoslam.com/industries/forestry/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);RemoteSensing;Englisch;Remote Sensing of Natural Resources and Infrastructure: Forest and Environment, Natural Hazards & Risk, Infrstructure;(2) Holz, Klimaregulation;Holz#Mit der Software kann Forstmanagement unterstützt werden.Klimaregulation#Durch das erkennen von natürlichen Bedrohungen für den Wald können diese bekämpft werden.;;https://www.remotesensing.at/;;;;;;;;;;;;;;
Sonstiges;Dryad - Silvanet;Deutsch;Silvanet bietet Lösungen zur Brandfrüherkennung sowie zur Überwachung des Waldzustands und -wachstums für öffentliche und private Wälder. Silvanet liefert aussagekräftige Analysen auf der Grundlage von Live-Daten, die von Silvanet-Sensoren und kompatiblen Sensoren von Drittanbietern gesammelt werden.;(1) Alle;Alle#Durch den Schutz des Waldes durch Brände werden alle vom Wald geleisteten Ökosystemleistungen aufrecht erhalten.;;https://de.dryad.net/silvanet;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Festmeter;Deutsch;Wald Monitoring mithilfe von Dronen und Flugzeugen. Die Daten werden Analysiert und es wird eine Vitalitätsanalyse erstellt. Eine App zeigt die Daten aufbereitet an.;(1) Krankheitsregulation;Krankheitsregulation#Durch die Vitalitätsanalyse können Probleme im Wald schneller erkannt und bekämpft werden.;;https://www.festmeter.at/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);Drone Passion;Deutsch;Wir bieten Ihnen eine Kostengünstige und effektive Lösung zur Borkenkäfer- Früherkennung und zur VItalitätsanalyse Ihres Waldes. Zusätzlich bieten wir auch Bestandsanalysen wie Baumzählungen zur Unterstützung von Forstmaßnahmen .;(1) Holz, Krankheitsregulation;Holz#Durch die Früherkennung von Borkenkäferbefällen können Schäden minimiert und die Holzproduktion dadurch verbessert werden.Krankheitsregulation#Durch die Früherkunnung von Borkenkäfern können diese bekämpft werden.;;https://drone-passion.at/industrie-anwendungen/borkenkaefer-richtig-erstellt/;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);OCELL - Dynamic Forest;Deutsch;Mit der Dynamic Forest App haben Sie die aktuellsten Daten des Forstmanagements immer in der Hosentasche dabei. Über das einfache Filtern der Karten können GIS-Daten und Informationen über Arbeitsmaßnahmen einfach und übersichtlich dargestellt werden. Neue Kartenobjekte und Arbeitsaufträge sind mit wenigen Klicks im Wald angelegt und direkt mit allen berechtigten Mitgliedern des Betriebs geteilt.;(1) Holz;Holz#Weil die Software die Arbeitsabläufe im Forst effizienter und schneller ablaufen lässt.;;https://www.ocell.io/dynamic-forest;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);OCELL - Digitale Forsteinrichtung;Deutsch;Mit unserer digitalen Forsteinrichtung bieten wir Forstbetrieben die Möglichkeit sämtliche Bestandsinformationen und Geodaten des Betriebes in ein modernes und nutzbares Format zu überführen, mit dem alle Beteiligten in Dynamic Forest arbeiten können. ;(1) Holz;Holz#Weil die Software die Arbeitsabläufe im Forst effizienter und schneller ablaufen lässt.;;https://www.ocell.io/digitale-forsteinrichtung;;;;;;;;;;;;;;
Erfassung, Vermessung und Berechnung;Treeva;Deutsch;Mit treeva verorten Förster und Waldbesitzer Bäume auf Knopfdruck - manuell oder per Sprache. In Karten und Auswertungen können fotooptisch vermessene Holzpolter, Einzelstämme oder Sicherheitshinweise für jedes Objekt übersichtlich zusammengefasst werden. Damit gewinnen Sie eine hocheffiziente Arbeitsplanung und eine verbesserte Kommunikation unter allen Beteiligten der Holzprozesskette.;(1) Holz;Holz#Weil die Software die Arbeitsabläufe im Forst effizienter und schneller ablaufen lässt.;;https://www.treeva.de/;;;;;;;;;;;;;;
Sonstiges;TREEO;Deutsch;TREEO bietet freiwillige CO2-Removals durch das pflanzen von Bäumen;(1) Klimaregulation;Klimaregulation#Weil der Dienst CO2-Zertifikate ausstellt und dadurch das Weltklima positiv beeinflussen möchte.;;https://treeo.one/de/;;;;;;;;;;;;;;
Planung und Verwaltung;Siwawa;Deutsch;SiWaWa 2.0 ist ein einfaches und effektives Waldwachstum-Simulationsmodell für Forstpraktiker. Das App ermöglicht mit nur wenigen Klicks und direkt vor Ort im Wald, den aktuellen Zustand eines Bestands spezifisch und detailliert zu quantifizieren und seine zukünftige Entwicklung ohne oder mit Eingriffen zu simulieren.;(1) Holz;Holz#Die App bietet anhand von eingetragenen Daten WachstumsSimulationsmodelle für Forstpraktiker;;https://play.google.com/store/apps/details?id=ch.bfh.siwawa&hl=de;;;;;;;;;;;;;;
Navigation und Geographische Informationssysteme (GIS);arcgis;Deutsch;In diesem Atlas können Nutzer*innen die Ökosystemleistungen, die Einflussfaktoren Klima und Landnutzung sowie Biodiversität in den verschiedenen Regionen Bayerns erkunden.;(1) Alle;Alle#;Bayern;https://experience.arcgis.com/experience/994323361cfc406f9bc2b4bc38d02984/page/Atlas/?data_id=dataSource_68-185972714f3-layer-8%3A1093&views=Allgemeine-Info--------------%2CAlle-%C3%96kosystemleistungen;;;;;;;;;;;;;;
